Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
35,0,13.8025,4.39331,61.626,-12621.5,-601.318,-3922.67,-195.242,95.1926,1.47335e-06,0,0,0,0,0,0,205,300,0
35,1,12.8869,5.30884,62.8467,-11522.8,-723.388,-4105.78,-193.49,116.652,1.73802e-06,0,0,0,0,0,0,205,300,0
36,0,11.9714,6.22437,62.8467,-12621.5,-1211.67,-3831.12,-185.72,99.1706,2.91116e-06,0,0,0,0,0,0,205,300,0
36,1,13.4973,5.91919,64.6777,-11889,-479.247,-3922.67,-197.59,116.18,1.11884e-06,0,0,0,0,0,0,205,300,0
37,0,15.0232,5.30884,59.7949,-12621.5,-479.247,-4105.78,-196.985,88.9209,1.21021e-06,0,0,0,0,0,0,205,300,0
37,1,14.1077,5.00367,64.0674,-12255.2,-113.036,-3739.57,-203.236,108.713,2.66407e-07,0,0,0,0,0,0,205,300,0
38,0,15.3284,5.30884,65.2881,-12987.7,-235.107,-4014.22,-201.399,101.071,5.43746e-07,0,0,0,0,0,0,205,300,0
38,1,13.8025,6.52954,61.626,-12621.5,-479.247,-3831.12,-197.223,95.1926,1.17425e-06,0,0,0,0,0,0,205,300,0
39,0,14.718,5.30884,64.6777,-12621.5,-723.388,-4105.78,-193.816,104.856,1.68881e-06,0,0,0,0,0,0,205,300,0
39,1,15.6335,8.05542,61.0156,-11889,-723.388,-3831.12,-193.144,105.148,1.79017e-06,0,0,0,0,0,0,205,300,0
40,0,14.718,7.1399,65.8984,-13170.8,-723.388,-4014.22,-194.023,100.135,1.65753e-06,0,0,0,0,0,0,205,300,0
40,1,14.718,4.39331,61.0156,-11705.9,-967.529,-4380.43,-189.143,108.149,2.39435e-06,0,0,0,0,0,0,205,300,0
41,0,12.8869,8.05542,57.9639,-13170.8,-601.318,-3922.67,-194.626,72.7761,1.56643e-06,0,0,0,0,0,0,205,300,0
41,1,14.4128,5.91919,61.626,-12804.6,-479.247,-3922.67,-197.223,92.2213,1.17425e-06,0,0,0,0,0,0,205,300,0
42,0,15.0232,6.83472,60.4053,-13537,-601.318,-3922.67,-195.045,75.8973,1.50312e-06,0,0,0,0,0,0,205,300,0
42,1,14.1077,4.69849,62.2363,-11339.7,-845.458,-3831.12,-191.415,117.796,2.05122e-06,0,0,0,0,0,0,205,300,0
43,0,14.718,5.91919,64.0674,-12804.6,-967.529,-4197.33,-189.898,100.139,2.2803e-06,0,0,0,0,0,0,205,300,0
43,1,14.718,5.61402,61.626,-13170.8,-479.247,-3922.67,-197.223,86.2788,1.17425e-06,0,0,0,0,0,0,205,300,0
44,0,13.8025,4.39331,61.626,-11522.8,-845.458,-3556.46,-191.281,113.02,2.07154e-06,0,0,0,0,0,0,205,300,0
44,1,14.718,6.52954,61.0156,-12621.5,-845.458,-3739.57,-191.144,93.1438,2.09226e-06,0,0,0,0,0,0,205,300,0
45,0,13.1921,5.30884,59.7949,-12621.5,-357.177,-4014.22,-199.027,88.9209,9.01954e-07,0,0,0,0,0,0,205,300,0
45,1,14.718,7.1399,61.0156,-11889,-1211.67,-3556.46,-185.142,105.148,2.99853e-06,0,0,0,0,0,0,205,300,0
