Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
24,1,15.6335,6.83472,64.6777,-12072.1,-1699.95,-4105.78,-178.717,113.349,3.96868e-06,-2.13026,-1.51368,873.865,-29312.6,-18324.5,886.773,225.969,266.456,3.1663e-06
25,0,13.1921,7.1399,62.8467,-12621.5,-845.458,-4014.22,-191.547,99.1706,2.0313e-06,-2.74061,-1.51368,877.527,-29312.6,-18080.3,703.667,225.604,266.596,3.11108e-06
25,1,13.4973,6.22437,62.2363,-12804.6,619.385,-3831.12,-214.952,94.259,-1.50273e-06,-2.74061,-3.34473,870.813,-29495.7,-18202.4,795.22,225.903,266.129,3.15623e-06
26,0,13.8025,5.61402,64.0674,-12621.5,-1822.02,-3373.35,-176.561,102.997,4.29419e-06,-2.74061,-2.12403,870.813,-29678.8,-18202.4,429.009,225.903,265.918,3.15623e-06
26,1,13.8025,5.61402,64.6777,-12438.4,-601.318,-3739.57,-195.703,107.687,1.40383e-06,-2.43543,-2.73438,870.813,-28580.2,-17958.3,795.22,225.622,267.18,3.1139e-06
27,0,12.2766,5.91919,65.2881,-12621.5,-845.458,-3739.57,-192.05,106.681,1.95534e-06,-2.13026,-1.2085,870.203,-29312.6,-18568.6,337.456,226.338,266.315,3.22199e-06
27,1,13.1921,5.00367,62.8467,-12438.4,-357.177,-3556.46,-199.317,102.084,8.58156e-07,-2.74061,-0.598148,868.982,-29495.7,-18446.5,1069.88,226.228,266.057,3.2053e-06
28,0,14.1077,5.30884,58.5742,-11889,619.385,-3373.35,-215.574,97.0261,-1.59669e-06,-3.65613,-1.2085,869.592,-29129.5,-18202.4,703.667,225.932,266.502,3.16066e-06
28,1,14.1077,5.61402,64.0674,-12987.7,-1089.6,-3922.67,-187.993,97.2811,2.568e-06,-3.04578,-2.4292,863.489,-28580.2,-18446.5,703.667,226.363,266.901,3.22569e-06
29,0,10.7507,8.3606,66.5088,-12438.4,-1333.74,-3739.57,-184.946,112.982,3.02801e-06,-2.13025,-1.51368,868.982,-28763.3,-18080.3,978.326,225.806,266.9,3.14167e-06
