Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
32,1,13.1921,5.30884,67.7295,-11889,-235.107,-3831.12,-201.529,124.463,5.24146e-07,0,0,0,0,0,0,205,300,0
33,0,13.1921,6.83472,61.0156,-12621.5,-601.318,-3739.57,-195.145,93.1438,1.48809e-06,0,0,0,0,0,0,205,300,0
33,1,13.8025,4.69849,62.2363,-13170.8,-1089.6,-4105.78,-187.493,88.3748,2.64355e-06,0,0,0,0,0,0,205,300,0
34,0,15.3284,5.00367,61.626,-12255.2,9.03388,-4014.22,-205.147,101.135,-2.21348e-08,0,0,0,0,0,0,205,300,0
34,1,16.2439,7.1399,62.8467,-12621.5,-1089.6,-4014.22,-187.663,99.1706,2.61788e-06,0,0,0,0,0,0,205,300,0
35,0,14.718,5.00367,59.7949,-13353.9,-723.388,-3648.01,-192.902,76.672,1.82672e-06,0,0,0,0,0,0,205,300,0
35,1,15.0232,5.00367,63.457,-13353.9,-845.458,-3831.12,-191.677,89.5603,2.01177e-06,0,0,0,0,0,0,205,300,0
36,0,15.6335,4.08814,67.7295,-12804.6,-1089.6,-4014.22,-188.912,110.946,2.42915e-06,0,0,0,0,0,0,205,300,0
36,1,14.1077,5.91919,64.6777,-12804.6,-845.458,-3922.67,-191.928,102.025,1.9738e-06,0,0,0,0,0,0,205,300,0
37,0,13.4973,8.05542,61.626,-12438.4,-723.388,-3831.12,-193.262,98.1638,1.77244e-06,0,0,0,0,0,0,205,300,0
37,1,14.718,6.22437,59.7949,-13353.9,-1089.6,-4105.78,-186.778,76.672,2.75149e-06,0,0,0,0,0,0,205,300,0
38,0,14.4128,5.91919,61.0156,-12438.4,-235.107,-3648.01,-201.147,96.1448,5.8182e-07,0,0,0,0,0,0,205,300,0
38,1,11.6662,5.30884,57.9639,-11522.8,-601.318,-3739.56,-194.626,101.207,1.56643e-06,0,0,0,0,0,0,205,300,0
39,0,14.1077,4.39331,60.4053,-12804.6,-235.107,-4105.78,-201.108,88.0224,5.87699e-07,0,0,0,0,0,0,205,300,0
39,1,12.8869,6.22437,64.0674,-12438.4,-601.318,-3922.67,-195.614,105.855,1.4172e-06,0,0,0,0,0,0,205,300,0
40,0,13.4973,4.39331,64.6777,-12621.5,-1089.6,-3922.67,-188.153,104.856,2.54376e-06,0,0,0,0,0,0,205,300,0
40,1,14.4128,8.05542,63.457,-12438.4,-1211.67,-4105.78,-185.906,103.988,2.88316e-06,0,0,0,0,0,0,205,300,0
41,0,14.718,5.91919,65.2881,-13170.8,-967.529,-3739.57,-190.181,98.2668,2.23766e-06,0,0,0,0,0,0,205,300,0
41,1,15.0232,7.1399,64.0674,-12255.2,-723.388,-3648.01,-193.709,108.713,1.7049e-06,0,0,0,0,0,0,205,300,0
42,0,14.1077,5.61402,62.2363,-12987.7,131.104,-3922.67,-207.107,91.3169,-3.18081e-07,0,0,0,0,0,0,205,300,0
42,1,12.2766,3.17261,61.0156,-12804.6,-845.458,-3922.67,-191.144,90.1429,2.09226e-06,0,0,0,0,0,0,205,300,0
43,0,13.8025,4.69849,62.2363,-13170.8,-113.036,-3922.67,-203.184,88.3748,2.74245e-07,0,0,0,0,0,0,205,300,0
43,1,15.3284,5.61402,64.6777,-12621.5,-601.318,-3922.67,-195.703,104.856,1.40383e-06,0,0,0,0,0,0,205,300,0
44,0,14.1077,3.17261,62.2363,-12804.6,-113.036,-3922.67,-203.184,94.259,2.74245e-07,0,0,0,0,0,0,205,300,0
44,1,13.8025,5.00367,60.4053,-12987.7,-967.529,-4197.33,-188.983,84.9911,2.41854e-06,0,0,0,0,0,0,205,300,0
45,0,13.1921,5.61402,61.626,-13353.9,-1211.67,-4105.78,-185.338,83.3076,2.96883e-06,0,0,0,0,0,0,205,300,0
45,1,13.4973,3.47779,59.7949,-11889,-845.458,-3922.67,-190.861,101.17,2.13497e-06,0,0,0,0,0,0,205,300,0
46,0,12.8869,8.3606,64.0674,-12804.6,-967.529,-3739.57,-189.898,100.139,2.2803e-06,0,0,0,0,0,0,205,300,0
46,1,12.5818,4.08814,62.8467,-12438.4,-845.458,-3831.12,-191.547,102.084,2.0313e-06,0,0,0,0,0,0,205,300,0
47,0,15.9387,6.22437,64.6777,-13353.9,-723.388,-4105.78,-193.816,93.532,1.68881e-06,0,0,0,0,0,0,205,300,0
47,1,13.8025,4.69849,64.6777,-12621.5,-1211.67,-3922.67,-186.266,104.856,2.82875e-06,0,0,0,0,0,0,205,300,0
48,0,14.4128,6.83472,59.1846,-12804.6,-967.529,-3831.12,-188.652,83.6503,2.46843e-06,0,0,0,0,0,0,205,300,0
48,1,14.4128,8.05542,62.8467,-12804.6,-845.458,-3648.01,-191.547,96.2571,2.0313e-06,0,0,0,0,0,0,205,300,0
49,0,14.718,5.30884,60.4053,-12621.5,-357.177,-4105.78,-199.087,91.0537,8.9284e-07,0,0,0,0,0,0,205,300,0
