Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
33,0,14.1077,6.22437,63.457,-12987.7,-1211.67,-4105.78,-185.906,95.3313,2.88316e-06,0,0,0,0,0,0,205,300,0
33,1,15.6335,5.91919,61.626,-13720.1,-1089.6,-3739.57,-187.319,77.3651,2.66973e-06,0,0,0,0,0,0,205,300,0
34,0,15.0232,6.52954,61.0156,-12987.7,-357.177,-4105.78,-199.146,87.1419,8.83909e-07,0,0,0,0,0,0,205,300,0
34,1,14.1077,8.3606,62.8467,-13720.1,-845.458,-3648.01,-191.547,81.6895,2.0313e-06,0,0,0,0,0,0,205,300,0
35,0,14.4128,7.1399,62.8467,-13353.9,-357.177,-3464.91,-199.317,87.5165,8.58156e-07,0,0,0,0,0,0,205,300,0
35,1,13.4973,6.22437,62.2363,-12255.2,-235.107,-3922.67,-201.222,103.085,5.70409e-07,0,0,0,0,0,0,205,300,0
36,0,15.3284,5.91919,61.0156,-12255.2,-601.318,-3831.12,-195.145,99.1457,1.48809e-06,0,0,0,0,0,0,205,300,0
36,1,13.1921,6.22437,61.626,-12438.4,-1211.67,-3831.12,-185.338,98.1638,2.96883e-06,0,0,0,0,0,0,205,300,0
37,0,15.0232,4.69849,65.8984,-12987.7,-601.318,-3922.67,-195.875,102.914,1.37782e-06,0,0,0,0,0,0,205,300,0
37,1,11.6662,5.30884,57.3535,-11522.8,-601.318,-3739.56,-194.516,99.0912,1.5831e-06,0,0,0,0,0,0,205,300,0
38,0,14.4128,4.39331,61.0156,-11705.9,-723.388,-4105.78,-193.144,108.149,1.79017e-06,0,0,0,0,0,0,205,300,0
38,1,13.1921,6.22437,61.626,-12438.4,-479.247,-3739.57,-197.223,98.1638,1.17425e-06,0,0,0,0,0,0,205,300,0
39,0,14.1077,5.30884,64.0674,-13537,-723.388,-3831.12,-193.709,88.7071,1.7049e-06,0,0,0,0,0,0,205,300,0
39,1,13.8025,5.61402,59.7949,-13353.9,-479.247,-4105.78,-196.985,76.672,1.21021e-06,0,0,0,0,0,0,205,300,0
40,0,11.6662,4.08814,61.626,-12804.6,-479.247,-4105.78,-197.223,92.2213,1.17425e-06,0,0,0,0,0,0,205,300,0
