Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
41,0,10.4455,9.27613,61.626,-12255.2,-967.529,-3831.12,-189.3,101.135,2.37064e-06,0,0,0,0,0,0,205,300,0
41,1,11.9714,7.44507,66.5088,-11889,-845.458,-3373.35,-192.288,121.241,1.91946e-06,0,0,0,0,0,0,205,300,0
42,0,13.8025,5.00367,61.626,-12072.1,-1455.81,-3556.46,-181.377,104.106,3.56702e-06,0,0,0,0,0,0,205,300,0
42,1,13.4973,6.52954,62.8467,-12438.4,-845.458,-3831.12,-191.547,102.084,2.0313e-06,0,0,0,0,0,0,205,300,0
43,0,13.8025,5.91919,61.0156,-12621.5,-845.458,-3922.67,-191.144,93.1438,2.09226e-06,0,0,0,0,0,0,205,300,0
43,1,11.9714,7.1399,62.2363,-12987.7,-1455.81,-3831.12,-181.608,91.3169,3.53204e-06,0,0,0,0,0,0,205,300,0
44,0,14.4128,5.61402,67.1191,-12804.6,-479.247,-3739.57,-197.86,109.226,1.07815e-06,0,0,0,0,0,0,205,300,0
44,1,13.1921,6.22437,68.9502,-13170.8,-845.458,-3831.12,-192.738,108.981,1.85149e-06,0,0,0,0,0,0,205,300,0
45,0,15.6335,4.39331,62.2363,-12804.6,-479.247,-3922.67,-197.3,94.259,1.16273e-06,0,0,0,0,0,0,205,300,0
45,1,12.5818,6.22437,64.6777,-11889,-1089.6,-3739.57,-188.153,116.18,2.54376e-06,0,0,0,0,0,0,205,300,0
46,0,15.3284,5.91919,60.4053,-12621.5,-723.388,-3922.67,-193.024,91.0537,1.80826e-06,0,0,0,0,0,0,205,300,0
46,1,14.4128,5.91919,60.4053,-12987.7,-845.458,-4288.88,-191.004,84.9911,2.1134e-06,0,0,0,0,0,0,205,300,0
47,0,11.9714,5.91919,64.0674,-13903.2,-357.177,-4014.22,-199.425,82.9911,8.41805e-07,0,0,0,0,0,0,205,300,0
47,1,11.6662,7.75025,59.1846,-11705.9,-113.036,-3739.56,-203.09,102.213,2.88386e-07,0,0,0,0,0,0,205,300,0
48,0,14.1077,5.61402,59.1846,-12255.2,-479.247,-3922.67,-196.902,92.9317,1.22269e-06,0,0,0,0,0,0,205,300,0
48,1,14.718,6.52954,59.7949,-13353.9,-479.247,-4014.22,-196.985,76.672,1.21021e-06,0,0,0,0,0,0,205,300,0
49,0,14.718,5.61402,59.7949,-12255.2,-967.529,-3831.12,-188.819,95.0453,2.44323e-06,0,0,0,0,0,0,205,300,0
49,1,13.8025,4.08814,62.8467,-13720.1,-1577.88,-3922.67,-179.893,81.6895,3.79102e-06,0,0,0,0,0,0,205,300,0
50,0,14.1077,6.52954,64.0674,-13903.2,-967.529,-4014.22,-189.898,82.9911,2.2803e-06,0,0,0,0,0,0,205,300,0
50,1,13.1921,5.91919,64.0674,-12804.6,-479.247,-3556.46,-197.52,100.139,1.1295e-06,0,0,0,0,0,0,205,300,0
51,0,15.0232,6.52954,59.1846,-12621.5,-1333.74,-4014.22,-182.465,86.7441,3.40273e-06,0,0,0,0,0,0,205,300,0
51,1,13.4973,5.61402,61.626,-13170.8,-479.247,-3648.01,-197.223,86.2788,1.17425e-06,0,0,0,0,0,0,205,300,0
52,0,13.8025,6.52954,64.0674,-12804.6,-967.529,-3831.12,-189.898,100.139,2.2803e-06,0,0,0,0,0,0,205,300,0
52,1,11.9714,4.69849,59.1846,-13353.9,-479.247,-3831.12,-196.902,74.3689,1.22269e-06,0,0,0,0,0,0,205,300,0
53,0,12.5818,5.91919,59.7949,-12438.4,-1089.6,-3922.67,-186.778,91.9831,2.75149e-06,0,0,0,0,0,0,205,300,0
53,1,14.1077,7.75025,57.9639,-12804.6,-845.458,-3739.57,-190.414,79.094,2.20242e-06,0,0,0,0,0,0,205,300,0
54,0,14.718,6.83472,55.5225,-12438.4,-845.458,-3922.67,-189.773,75.9762,2.29926e-06,0,0,0,0,0,0,205,300,0
54,1,14.718,6.83472,57.9639,-12804.6,-479.247,-4014.22,-196.732,79.094,1.24844e-06,0,0,0,0,0,0,205,300,0
55,0,15.0232,5.61402,56.1328,-12438.4,-601.318,-3831.12,-194.288,78.4121,1.61753e-06,0,0,0,0,0,0,205,300,0
55,1,14.1077,5.30884,56.1328,-12072.1,-845.458,-3648.01,-189.938,84.9361,2.27426e-06,0,0,0,0,0,0,205,300,0
56,0,14.4128,5.30884,55.5225,-13903.2,-601.318,-4014.22,-194.17,49.5933,1.63531e-06,0,0,0,0,0,0,205,300,0
56,1,13.8025,5.61402,59.1846,-12804.6,-1089.6,-3648.01,-186.59,83.6503,2.77986e-06,0,0,0,0,0,0,205,300,0
57,0,13.1921,4.69849,59.1846,-12987.7,-1211.67,-3922.67,-184.527,80.5565,3.09129e-06,0,0,0,0,0,0,205,300,0
57,1,14.4128,7.1399,60.4053,-11889,131.104,-4105.78,-207.17,103.179,-3.27723e-07,0,0,0,0,0,0,205,300,0
58,0,15.3284,4.69849,62.2363,-12255.2,-967.529,-3556.46,-189.454,103.085,2.34739e-06,0,0,0,0,0,0,205,300,0
58,1,13.4973,4.69849,60.4053,-12987.7,-479.247,-3922.67,-197.066,84.9911,1.19798e-06,0,0,0,0,0,0,205,300,0
59,0,11.0559,6.52954,56.1328,-12804.6,-845.458,-3831.12,-189.938,71.8881,2.27426e-06,0,0,0,0,0,0,205,300,0
59,1,11.9714,7.1399,59.1846,-12621.5,-1211.67,-3922.67,-184.527,86.7441,3.09129e-06,0,0,0,0,0,0,205,300,0
60,0,11.9714,3.78296,64.6777,-14269.4,-845.458,-3739.57,-191.928,79.3768,1.9738e-06,0,0,0,0,0,0,205,300,0
60,1,14.4128,5.30884,61.0156,-12804.6,-357.177,-3831.12,-199.146,90.1429,8.83909e-07,0,0,0,0,0,0,205,300,0
61,0,12.5818,5.91919,63.457,-12621.5,-967.529,-3922.67,-189.753,101.102,2.30223e-06,0,0,0,0,0,0,205,300,0
61,1,14.718,4.39331,62.2363,-12438.4,-479.247,-3831.12,-197.3,100.143,1.16273e-06,0,0,0,0,0,0,205,300,0
62,0,14.718,5.91919,61.626,-12987.7,-845.458,-4105.78,-191.281,89.2501,2.07154e-06,0,0,0,0,0,0,205,300,0
62,1,15.0232,3.47779,59.1846,-12255.2,-479.247,-4014.22,-196.902,92.9317,1.22269e-06,0,0,0,0,0,0,205,300,0
63,0,12.8869,4.69849,64.0674,-13170.8,-357.177,-4014.22,-199.425,94.4231,8.41805e-07,0,0,0,0,0,0,205,300,0
63,1,13.4973,8.3606,63.457,-12621.5,-967.529,-3831.12,-189.753,101.102,2.30223e-06,0,0,0,0,0,0,205,300,0
64,0,13.8025,7.1399,68.3398,-12804.6,9.03388,-4197.33,-205.132,112.634,-1.99602e-08,0,0,0,0,0,0,205,300,0
64,1,13.1921,7.75025,67.1191,-11889,-479.247,-3922.67,-197.86,122.867,1.07815e-06,0,0,0,0,0,0,205,300,0
65,0,15.3284,4.69849,68.9502,-12621.5,-967.529,-3831.12,-190.968,116.948,2.11882e-06,0,0,0,0,0,0,205,300,0
65,1,14.1077,3.78296,68.9502,-12987.7,-357.177,-4105.78,-199.82,111.637,7.82191e-07,0,0,0,0,0,0,205,300,0
66,0,11.9714,5.30884,64.6777,-11889,-479.247,-4014.22,-197.59,116.18,1.11884e-06,0,0,0,0,0,0,205,300,0
66,1,14.1077,7.44507,64.0674,-12804.6,9.03388,-3922.67,-205.141,100.139,-2.12913e-08,0,0,0,0,0,0,205,300,0
67,0,14.1077,5.30884,66.5088,-13170.8,9.03388,-3831.12,-205.136,101.969,-2.05097e-08,0,0,0,0,0,0,205,300,0
67,1,14.718,7.44507,67.1191,-11339.7,-235.107,-4014.22,-201.497,131.051,5.28912e-07,0,0,0,0,0,0,205,300,0
68,0,12.5818,2.25708,67.7295,-11522.8,-113.036,-4014.22,-203.331,129.87,2.52003e-07,0,0,0,0,0,0,205,300,0
68,1,15.0232,6.22437,67.1191,-12072.1,9.03388,-4014.22,-205.135,120.139,-2.03232e-08,0,0,0,0,0,0,205,300,0
69,0,14.1077,3.17261,64.6777,-13170.8,-845.458,-4105.78,-191.928,96.3631,1.9738e-06,0,0,0,0,0,0,205,300,0
69,1,13.4973,5.61402,67.7295,-12072.1,-1211.67,-3922.67,-187.11,121.759,2.70129e-06,0,0,0,0,0,0,205,300,0
70,0,14.718,7.75025,66.5088,-12621.5,-235.107,-4105.78,-201.465,110.229,5.33766e-07,0,0,0,0,0,0,205,300,0
70,1,14.4128,5.91919,67.7295,-12255.2,-1333.74,-3556.46,-185.308,119.056,2.97343e-06,0,0,0,0,0,0,205,300,0
71,0,11.6662,5.61402,69.5605,-12987.7,-479.247,-3739.57,-198.11,113.29,1.04031e-06,0,0,0,0,0,0,205,300,0
