Devices
800
,,Bertec Force Plate #1 - Force,,,Bertec Force Plate #1 - Moment,,,Bertec Force Plate #1 - CoP,,,Bertec Force Plate #2 - Force,,,Bertec Force Plate #2 - Moment,,,Bertec Force Plate #2 - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
39,0,11.3611,6.83472,64.0674,-13720.1,-967.529,-3648.01,-189.898,85.849,2.2803e-06,0,0,0,0,0,0,205,300,0
39,1,12.8869,6.22437,57.9639,-12438.4,-479.247,-3556.46,-196.732,85.412,1.24844e-06,0,0,0,0,0,0,205,300,0
40,0,13.8025,6.52954,64.6777,-12255.2,-845.458,-3922.67,-191.928,110.518,1.9738e-06,0,0,0,0,0,0,205,300,0
40,1,15.9387,3.78296,57.3535,-10790.4,-1333.74,-3922.67,-181.745,111.862,3.51136e-06,0,0,0,0,0,0,205,300,0
41,0,14.4128,7.44507,61.626,-13903.2,-845.458,-3739.57,-191.281,74.3939,2.07154e-06,0,0,0,0,0,0,205,300,0
41,1,14.1077,7.1399,62.2363,-12621.5,-357.177,-3831.12,-199.261,97.2011,8.66572e-07,0,0,0,0,0,0,205,300,0
42,0,13.8025,8.3606,59.7949,-12621.5,-1333.74,-4105.78,-182.695,88.9209,3.368e-06,0,0,0,0,0,0,205,300,0
42,1,14.718,5.61402,60.4053,-13903.2,-845.458,-3739.57,-191.004,69.8347,2.1134e-06,0,0,0,0,0,0,205,300,0
43,0,14.4128,7.1399,62.2363,-13170.8,-845.458,-4014.22,-191.415,88.3748,2.05122e-06,0,0,0,0,0,0,205,300,0
43,1,13.4973,5.91919,70.1709,-12255.2,-1089.6,-3922.67,-189.472,125.351,2.34463e-06,0,0,0,0,0,0,205,300,0
44,0,12.8869,4.69849,61.0156,-11889,-845.458,-3831.12,-191.144,105.148,2.09226e-06,0,0,0,0,0,0,205,300,0
44,1,13.1921,5.00367,61.626,-12804.6,-845.458,-3556.46,-191.281,92.2213,2.07154e-06,0,0,0,0,0,0,205,300,0
45,0,14.718,6.52954,58.5742,-12072.1,-235.107,-3831.12,-200.986,93.9001,6.06071e-07,0,0,0,0,0,0,205,300,0
45,1,13.4973,6.52954,64.6777,-12621.5,-357.177,-3739.57,-199.478,104.856,8.33861e-07,0,0,0,0,0,0,205,300,0
46,0,13.4973,7.75025,60.4053,-12804.6,-723.388,-4105.78,-193.024,88.0224,1.80826e-06,0,0,0,0,0,0,205,300,0
46,1,15.6335,6.83472,61.0156,-12987.7,-845.458,-3922.67,-191.144,87.1419,2.09226e-06,0,0,0,0,0,0,205,300,0
47,0,15.9387,6.52954,61.0156,-12987.7,-479.247,-3831.12,-197.146,87.1419,1.186e-06,0,0,0,0,0,0,205,300,0
47,1,15.3284,5.61402,61.0156,-12255.2,-845.458,-3739.57,-191.144,99.1457,2.09226e-06,0,0,0,0,0,0,205,300,0
48,0,18.6853,6.52954,63.457,-12987.7,-357.177,-3831.12,-199.371,95.3313,8.49902e-07,0,0,0,0,0,0,205,300,0
48,1,15.9387,6.52954,61.626,-12804.6,375.245,-3831.12,-211.089,92.2213,-9.19424e-07,0,0,0,0,0,0,205,300,0
49,0,13.8025,6.52954,59.7949,-12987.7,-967.529,-3831.12,-188.819,82.7965,2.44323e-06,0,0,0,0,0,0,205,300,0
